,Left_Eyes,Right_Eyes
0,0.12000183027769448,0.11763227384429736
1,0.1135915458472718,0.13515302539073445
2,0.14388967895413948,0.1517407345560025
3,0.13495537314876854,0.14556238633590074
4,0.13134083380821884,0.1412689893560052
5,0.1300696187548299,0.13954320620381383
6,0.12820006533547176,0.13839081158660654
7,0.12494770259260435,0.13642230350422163
8,0.12291423168928647,0.1338632968394675
9,0.12414054364260568,0.1333941152302957
10,0.12381907216923259,0.13439317768932543
11,0.1269351049899695,0.13499536200765194
12,0.12798906235413718,0.14000694534581615
13,0.128111894360506,0.13849269013296128
14,0.12654682206617188,0.13886376292838526
15,0.12759828501625878,0.13567370766938808
16,0.12101180785678677,0.13016850815408815
17,0.11455369465577062,0.12445117319108825
18,0.11697792590878285,0.12548013991812157
19,0.11368580152838942,0.1205018194998982
20,0.114236517528872,0.12394523743039683
21,0.1180241070213681,0.12859920725096388
22,0.1110670198995926,0.12268799653161962
23,0.11406388616160032,0.12646091148627112
24,0.11459743714752214,0.12788672344915494
25,0.13584126032553698,0.15111862841318893
26,0.1337393195825315,0.14809416024437524
27,0.13720245547745158,0.1503290364363077
28,0.1251630689555492,0.13663773337440982
29,0.125001387814121,0.13587416009624054
30,0.12406206473465244,0.1347284915990024
31,0.13212847950658482,0.1450032801903032
32,0.1238662543147431,0.138215381741857
33,0.12472118874751373,0.13815787617194666
34,0.11899549121715047,0.1311505653999551
35,0.12148374214241739,0.13400630658167703
36,0.11348083491981778,0.12277877168446233
37,0.11834338398262127,0.12701235949413678
38,0.11365276419131598,0.12305174437368674
39,0.1156177885538996,0.12705349930817353
40,0.10783786826642397,0.1173382114144375
41,0.11011735972926873,0.12053493114204719
42,0.11119668283195899,0.12125655681207152
43,0.10570499148614841,0.11617902018686713
44,0.1119419410024292,0.1251762202072942
45,0.10335106615466319,0.11470908767841041
46,0.10875656384909156,0.12156558841452225
47,0.11825092308574996,0.12905663348638724
48,0.13074236675011644,0.14380675903557602
49,0.13127704635464138,0.1461646353486844
50,0.12946879283197038,0.141556027337541
51,0.1230069329722022,0.1341622527888044
52,0.12613060494280623,0.13555589483309224
53,0.13049981718052567,0.13758048957055471
54,0.13322186600539934,0.14080463721958178
55,0.12673370902013265,0.13424883358841297
56,0.12301830424802633,0.13042335389931922
57,0.1212053943303243,0.12682981756609402
58,0.11909226247306819,0.12503457459674677
59,0.11765776382459849,0.12407361985061273
60,0.11807597084053627,0.1237804335122701
61,0.11359403582685738,0.12128536606231456
62,0.10914259925200037,0.11322847189645442
63,0.10379195382633202,0.11012311423053052
64,0.10637303125327423,0.11275852420763323
65,0.10637442754494111,0.11194404945193638
66,0.10665749587924706,0.11170450822335061
