,Left_Eyes,Right_Eyes
0,0.11989919445542908,0.12363580336660102
1,0.119391684992178,0.11911724411275079
2,0.11607889873231454,0.11475755239887724
3,0.11644856840089803,0.11539611579946789
4,0.11229025604708479,0.11102723918401598
5,0.11483480258268836,0.1151616757300372
6,0.11358738644804105,0.11527416042241445
7,0.11154377853747705,0.11285384863057929
8,0.11014232078277862,0.11365468435067175
9,0.1083694535954362,0.11021297412588106
10,0.11554363852640855,0.11633779780043034
11,0.10877001168956954,0.10941476386089492
12,0.11230241110479747,0.11382906152241931
13,0.10847959812685311,0.10898397849936356
14,0.10792330578930569,0.1076476864349934
15,0.11051121342698587,0.11149872950903797
16,0.11039189360835922,0.11039351807501778
17,0.10722776910033614,0.10563096871202451
18,0.10810582464878164,0.10848425990026002
19,0.1090949367778613,0.10920013437722452
20,0.10926416438634005,0.10901143399059651
21,0.11206435530978583,0.11260863723331851
22,0.11433280799365114,0.11451891973153752
23,0.1058137762313938,0.10514461802605941
24,0.10529254989771866,0.10443194580208147
25,0.10429039235550579,0.1026073262740125
26,0.1059356242130535,0.10485437941446528
27,0.11248105379656266,0.11046582883025635
28,0.11547938188228349,0.11540720576866549
29,0.1197049689825502,0.12089368994290889
30,0.1160955841155964,0.11745652906196898
31,0.10844909411144361,0.10871122136884959
32,0.10845053543780145,0.10874378132195628
33,0.1104583410181267,0.11011678265181257
34,0.11298305740622218,0.11131951938655617
35,0.1162651130992618,0.11480362610251234
36,0.1165794871570028,0.11634629472707111
37,0.1132389003692208,0.11296213355304623
38,0.11726297501229951,0.11660442011951021
39,0.11539551329178556,0.11542647305345591
40,0.11747555541736023,0.11792187903656402
41,0.11505152619692598,0.11499667378814188
42,0.11406333583813485,0.1144220712693936
43,0.11499918972971275,0.11531298073290634
44,0.11507650360577316,0.11592120191897858
45,0.11124407355856701,0.11153265044652635
46,0.11310272456891485,0.11416755786380138
47,0.11044943616666557,0.11140443047866666
48,0.10891681669932221,0.1086987421864543
49,0.1132290129019925,0.11269453050332592
50,0.11325701656287933,0.11273678371787102
51,0.11391842699364804,0.1137495490080462
52,0.11268286665875317,0.11228227088150045
53,0.11179745623030053,0.11228171685511722
54,0.11446106023211142,0.11538493173290333
55,0.1112975953904851,0.11358932578038788
56,0.11201469773947133,0.11313940015999886
57,0.1131440140392785,0.11377907104774637
58,0.1135391216752013,0.11313560718589621
59,0.11696256808031026,0.11587236453707864
60,0.11530785197128292,0.11449196941379844
61,0.11443754678691917,0.11409368947138691
62,0.11098753967973438,0.110120198099588
63,0.11120424952839063,0.10988396780771141
64,0.11325392199425616,0.1131481763677076
65,0.10914659535883796,0.10962515492074404
66,0.11146544326405271,0.11176975641614559
67,0.11097850675434226,0.11203474258470968
68,0.1085773597815462,0.1093932362704768
69,0.11048042081403107,0.11122877115932012
70,0.11298327418669786,0.11357234020053382
71,0.11107770342275404,0.11168461079845714
72,0.10697273418714123,0.10878832410162047
73,0.10819057987710902,0.10936505544036826
74,0.10818803929966073,0.10907425489841462
75,0.11008860273200954,0.10996970670143273
76,0.10833527967745865,0.10762958272103977
77,0.10995457538169101,0.11079858840815476
78,0.11495578798086205,0.11532237605701127
79,0.11325632789204634,0.11404694792027709
80,0.11511290570080311,0.1158034592781945
81,0.11402838927083801,0.11432095529535216
82,0.11523273974272488,0.11507193481962026
83,0.1171307961412238,0.11784066050348053
84,0.11524468057878907,0.11566554842759035
85,0.11250545738265595,0.11264284426682006
86,0.11480904517927347,0.1162695879802624
87,0.11331176735263145,0.11286698939873178
88,0.11577866676687344,0.11604766779944051
89,0.11245845915067414,0.11335862958923215
90,0.11537172340490551,0.11540016301665344
91,0.1152891643456735,0.11488186945809176
92,0.11301309401073195,0.1133449041053984
93,0.11837838296280431,0.11829879211079901
94,0.11411048686568845,0.11409041377430593
95,0.11459260136868889,0.11356790098288858
96,0.11355946818207378,0.11373019187418874
97,0.11460042302882947,0.11411642380022861
98,0.11278640044588148,0.1132801693212498
99,0.11454679986375338,0.114122895516179
100,0.11075926684079412,0.11116253554049615
101,0.11128581554250884,0.11198457104519854
102,0.11547552325289125,0.11669839057090196
103,0.11613015535766795,0.11732487064858148
104,0.11473464793298993,0.11547302979622469
105,0.11587924237915849,0.1161343208299047
106,0.11784564528527156,0.1183052755168132
107,0.11491603182186995,0.11528139553273689
108,0.11040879791384821,0.11041099985081619
109,0.11426139872657483,0.11578962445097624
