,Left_Eyes,Right_Eyes
0,0.14002617304910941,0.1258544016273168
1,0.17533166837370429,0.17732154688000257
2,0.13114911689264064,0.14113797898597444
3,0.15818937810946343,0.1628129306054806
4,0.149733854090602,0.15388744009964156
5,0.1468324159333038,0.1526755264412918
6,0.1503568434008308,0.15578710858552325
7,0.14518183440892635,0.15074993690728017
8,0.15153970569835334,0.15578394417588115
9,0.15107402412028612,0.15547992599533633
10,0.15459253394720648,0.15901539088381403
11,0.15247250763423265,0.15648973202259608
12,0.15599870418988432,0.15855099799844194
13,0.15446024951266435,0.15763909404995968
14,0.15542553130782139,0.15940016090989498
15,0.1535283491207146,0.1587991081665055
16,0.1477036371874215,0.1533532596537475
17,0.14554603784784292,0.15258881197281057
18,0.15117041574052675,0.15830616762161087
19,0.14715881129219963,0.15372897516483325
20,0.147631046291249,0.15403810108296168
21,0.14409957779098304,0.15088169736971832
22,0.14550745087948763,0.1517538559466285
23,0.14576248843223033,0.15327059077633134
24,0.1517371855835945,0.15631528307314554
25,0.15904873023294808,0.16264226093150566
26,0.15594118600001922,0.159598386531189
27,0.15273453066897838,0.158098287714744
28,0.15239146309675425,0.15671355928772499
29,0.14819790163261765,0.1548886942599236
30,0.1477916606672854,0.1537825513169065
31,0.14104553667135822,0.14986985702729502
32,0.1507433270753929,0.15689353558283312
33,0.14444435287669274,0.15382303185449978
34,0.14862932619519328,0.15538357076370365
35,0.1478770138668543,0.1565707219644832
36,0.1458617085491033,0.15095710694126332
37,0.1494943423476693,0.15510989797169134
38,0.15046411967038262,0.15680996790996515
39,0.15005447194505078,0.15576439138306072
40,0.15206469841193546,0.15602116910658426
41,0.1493570646244251,0.15600708843547015
42,0.1462921631256157,0.1531236995029293
43,0.15289313850029884,0.15914202953105322
44,0.1529385092479269,0.15890899364370578
45,0.15311714804685916,0.16063675585324627
46,0.15261188900039707,0.15969654882410292
47,0.1500391504380305,0.1577114652137268
48,0.1542960048231454,0.1619434506505593
49,0.1498367642484187,0.15514755143984152
50,0.15520436100380555,0.16209515945378222
51,0.15489395426944766,0.16068348805433733
52,0.1582803164503685,0.16496745031731197
53,0.15723135243430342,0.16407094916523865
54,0.16273824762627792,0.16777322941960393
55,0.161279705594877,0.16664297690688518
56,0.16138681278996111,0.1667309625798791
57,0.16497097374919847,0.16874513652139495
58,0.1586219480645594,0.16307746832703143
59,0.16392029207954256,0.16874044187625117
60,0.16072183907149193,0.1656405822495325
61,0.16433967420632245,0.16896678326435566
62,0.1626219151871351,0.16702565698342575
63,0.16310290734110577,0.16854700133260864
